LST_DATE,source_file,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG
57141-11-16,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-17,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-18,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-19,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-20,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-21,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-22,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-23,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-24,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-25,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-26,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-27,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-28,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-29,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-11-30,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-12-01,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-12-02,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-12-03,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-12,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-13,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-14,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-15,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-16,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-17,CRND0103-2015-AK_Deadhorse_3_S.txt,73.1,64.7,68.9
57142-02-18,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-19,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-20,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-21,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-22,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-23,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-24,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-25,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-26,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-27,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-02-28,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-01,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-02,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-03,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-04,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-05,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-06,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-07,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-08,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-09,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-10,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-11,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-12,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-13,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57142-03-14,CRND0103-2015-AK_Deadhorse_3_S.txt,NA,NA,NA
57141-01-26,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-01-27,CRND0103-2015-AK_Denali_27_N.txt,90,45.2,68.6
57141-01-28,CRND0103-2015-AK_Denali_27_N.txt,94.6,55,78.1
57141-01-29,CRND0103-2015-AK_Denali_27_N.txt,97.2,72.1,91.5
57141-01-30,CRND0103-2015-AK_Denali_27_N.txt,97,68.1,86
57141-01-31,CRND0103-2015-AK_Denali_27_N.txt,94,49.5,73.6
57141-02-01,CRND0103-2015-AK_Denali_27_N.txt,96.3,85.8,92.6
57141-02-02,CRND0103-2015-AK_Denali_27_N.txt,95.8,64.4,89.7
57141-02-03,CRND0103-2015-AK_Denali_27_N.txt,96.4,76.4,92.5
57141-02-04,CRND0103-2015-AK_Denali_27_N.txt,96.7,87.9,93.1
57141-02-05,CRND0103-2015-AK_Denali_27_N.txt,97.6,76.6,92.9
57141-02-06,CRND0103-2015-AK_Denali_27_N.txt,97.4,79.4,92
57141-02-07,CRND0103-2015-AK_Denali_27_N.txt,97.5,55.9,80.8
57141-04-18,CRND0103-2015-AK_Denali_27_N.txt,85.8,37.2,61.4
57141-04-19,CRND0103-2015-AK_Denali_27_N.txt,76.3,20.5,50.5
57141-04-20,CRND0103-2015-AK_Denali_27_N.txt,80.1,23,52
57141-04-21,CRND0103-2015-AK_Denali_27_N.txt,96.8,75.2,89
57141-04-22,CRND0103-2015-AK_Denali_27_N.txt,97.2,78.4,92.2
57141-04-23,CRND0103-2015-AK_Denali_27_N.txt,95.6,45.2,71.5
57141-04-24,CRND0103-2015-AK_Denali_27_N.txt,92.1,55.6,77.4
57141-04-25,CRND0103-2015-AK_Denali_27_N.txt,90.7,54.1,75.8
57141-04-26,CRND0103-2015-AK_Denali_27_N.txt,96.6,42.4,77.7
57141-04-27,CRND0103-2015-AK_Denali_27_N.txt,86.5,30.4,58.9
57141-04-28,CRND0103-2015-AK_Denali_27_N.txt,95.1,38.3,72.1
57141-04-29,CRND0103-2015-AK_Denali_27_N.txt,97.4,59.8,84
57141-04-30,CRND0103-2015-AK_Denali_27_N.txt,95.3,59,85
57141-05-01,CRND0103-2015-AK_Denali_27_N.txt,97.4,86.8,93.2
57141-05-02,CRND0103-2015-AK_Denali_27_N.txt,97.5,74.3,92.8
57141-05-03,CRND0103-2015-AK_Denali_27_N.txt,97.2,75.2,91.1
57141-05-04,CRND0103-2015-AK_Denali_27_N.txt,97.7,73.1,90.8
57141-05-05,CRND0103-2015-AK_Denali_27_N.txt,97.7,81.2,94.1
57141-05-06,CRND0103-2015-AK_Denali_27_N.txt,97.6,85.6,94.5
57141-05-07,CRND0103-2015-AK_Denali_27_N.txt,97.5,76.6,93.2
57141-05-08,CRND0103-2015-AK_Denali_27_N.txt,97.6,88,94.2
57141-05-09,CRND0103-2015-AK_Denali_27_N.txt,93.7,68.4,83.8
57141-05-10,CRND0103-2015-AK_Denali_27_N.txt,84.2,56.7,72.6
57141-05-11,CRND0103-2015-AK_Denali_27_N.txt,92.3,39.9,62.2
57141-05-12,CRND0103-2015-AK_Denali_27_N.txt,96.5,63.3,89.4
57141-05-13,CRND0103-2015-AK_Denali_27_N.txt,97.8,78,92.5
57141-05-14,CRND0103-2015-AK_Denali_27_N.txt,97.6,64.7,81.7
57141-05-15,CRND0103-2015-AK_Denali_27_N.txt,97.4,50.3,86.7
57141-05-16,CRND0103-2015-AK_Denali_27_N.txt,95,83,90.1
57141-05-17,CRND0103-2015-AK_Denali_27_N.txt,93.7,81.8,89.2
57141-07-27,CRND0103-2015-AK_Denali_27_N.txt,96.1,48.9,76.5
57141-07-28,CRND0103-2015-AK_Denali_27_N.txt,94,49.2,72.1
57141-07-29,CRND0103-2015-AK_Denali_27_N.txt,95.7,49.7,79
57141-07-30,CRND0103-2015-AK_Denali_27_N.txt,96.5,83.3,91.2
57141-07-31,CRND0103-2015-AK_Denali_27_N.txt,93.2,45.3,70
57141-08-01,CRND0103-2015-AK_Denali_27_N.txt,77.2,45,58.4
57141-08-02,CRND0103-2015-AK_Denali_27_N.txt,93.6,42.4,64.5
57141-08-03,CRND0103-2015-AK_Denali_27_N.txt,96.9,69.3,86.7
57141-08-04,CRND0103-2015-AK_Denali_27_N.txt,97.3,78.6,90.4
57141-08-05,CRND0103-2015-AK_Denali_27_N.txt,94.7,67.2,84.9
57141-08-06,CRND0103-2015-AK_Denali_27_N.txt,91.8,46.9,75.1
57141-08-07,CRND0103-2015-AK_Denali_27_N.txt,95.9,66.8,86.8
57141-08-08,CRND0103-2015-AK_Denali_27_N.txt,93.8,62,79.2
57141-08-09,CRND0103-2015-AK_Denali_27_N.txt,82.1,47.6,66.5
57141-08-10,CRND0103-2015-AK_Denali_27_N.txt,83.8,41.5,62.3
57141-08-11,CRND0103-2015-AK_Denali_27_N.txt,96.2,68.7,84.4
57141-08-12,CRND0103-2015-AK_Denali_27_N.txt,96.9,77.6,89.3
57141-08-13,CRND0103-2015-AK_Denali_27_N.txt,97.9,74.6,91.3
57141-08-14,CRND0103-2015-AK_Denali_27_N.txt,97.9,67.1,91.7
57141-08-15,CRND0103-2015-AK_Denali_27_N.txt,96.7,57.1,80.7
57141-08-16,CRND0103-2015-AK_Denali_27_N.txt,92.2,81,88.3
57141-08-17,CRND0103-2015-AK_Denali_27_N.txt,91.2,78.6,87.6
57141-08-18,CRND0103-2015-AK_Denali_27_N.txt,95.2,58.1,80.3
57141-08-19,CRND0103-2015-AK_Denali_27_N.txt,92.2,51.1,69.4
57141-08-20,CRND0103-2015-AK_Denali_27_N.txt,82.4,48.2,66.8
57141-08-21,CRND0103-2015-AK_Denali_27_N.txt,68.6,37.2,55.4
57141-08-22,CRND0103-2015-AK_Denali_27_N.txt,97.4,46.2,65.3
57141-08-23,CRND0103-2015-AK_Denali_27_N.txt,91.3,86.5,89.2
57141-08-24,CRND0103-2015-AK_Denali_27_N.txt,90.7,87.3,88.7
57141-08-25,CRND0103-2015-AK_Denali_27_N.txt,88.3,82.9,86.9
57141-08-26,CRND0103-2015-AK_Denali_27_N.txt,88,79.8,85.1
57141-11-04,CRND0103-2015-AK_Denali_27_N.txt,96.4,77,88.4
57141-11-05,CRND0103-2015-AK_Denali_27_N.txt,96.6,46.6,74.6
57141-11-06,CRND0103-2015-AK_Denali_27_N.txt,94.5,47.9,71.2
57141-11-07,CRND0103-2015-AK_Denali_27_N.txt,92.2,46.6,64.3
57141-11-08,CRND0103-2015-AK_Denali_27_N.txt,86.6,51.5,66.4
57141-11-09,CRND0103-2015-AK_Denali_27_N.txt,94.8,88.2,92.1
57141-11-10,CRND0103-2015-AK_Denali_27_N.txt,94.2,78.6,89.5
57141-11-11,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-12,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-13,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-14,CRND0103-2015-AK_Denali_27_N.txt,84.6,45.8,62.7
57141-11-15,CRND0103-2015-AK_Denali_27_N.txt,90.6,47.3,74.4
57141-11-16,CRND0103-2015-AK_Denali_27_N.txt,83.1,76.3,80.3
57141-11-17,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-18,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-19,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-20,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-21,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-22,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-23,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-24,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-25,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-26,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-27,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-28,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-29,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-11-30,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-12-01,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-12-02,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57141-12-03,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-12,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-13,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-14,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-15,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-16,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-17,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-18,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-19,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-20,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-21,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-22,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-23,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-24,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-25,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-26,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-27,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-02-28,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-01,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-02,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-03,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-04,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-05,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-06,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-07,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-08,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-09,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-10,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-11,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-12,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-13,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57142-03-14,CRND0103-2015-AK_Denali_27_N.txt,NA,NA,NA
57139-02-08,CRND0103-2015-AK_Fairbanks_11_NE.txt,93,49,77.4
57139-02-09,CRND0103-2015-AK_Fairbanks_11_NE.txt,51.5,24.9,32.6
57139-02-10,CRND0103-2015-AK_Fairbanks_11_NE.txt,42,17.3,29.8
57139-02-11,CRND0103-2015-AK_Fairbanks_11_NE.txt,55.5,38.4,44.7
57139-02-12,CRND0103-2015-AK_Fairbanks_11_NE.txt,70.7,48.5,58.1
57139-02-13,CRND0103-2015-AK_Fairbanks_11_NE.txt,61.6,34.8,48.2
57139-02-14,CRND0103-2015-AK_Fairbanks_11_NE.txt,40.4,33.9,36.7
57139-02-15,CRND0103-2015-AK_Fairbanks_11_NE.txt,67.5,34.2,46.8
57139-02-16,CRND0103-2015-AK_Fairbanks_11_NE.txt,84.4,55.9,66.6
57139-02-17,CRND0103-2015-AK_Fairbanks_11_NE.txt,84.4,75,80.5
57139-02-18,CRND0103-2015-AK_Fairbanks_11_NE.txt,93.8,80.9,88.6
57139-02-19,CRND0103-2015-AK_Fairbanks_11_NE.txt,93.2,76.2,90.2
57139-02-20,CRND0103-2015-AK_Fairbanks_11_NE.txt,79.5,61.8,68.8
57139-02-21,CRND0103-2015-AK_Fairbanks_11_NE.txt,89.7,51,66.3
57139-02-22,CRND0103-2015-AK_Fairbanks_11_NE.txt,82.7,52.1,64.1
57139-02-23,CRND0103-2015-AK_Fairbanks_11_NE.txt,88,45.8,65.8
57139-02-24,CRND0103-2015-AK_Fairbanks_11_NE.txt,77.8,45.7,61.5
57139-02-25,CRND0103-2015-AK_Fairbanks_11_NE.txt,89.6,71.9,81.6
57139-02-26,CRND0103-2015-AK_Fairbanks_11_NE.txt,86.1,81.5,83.5
57139-02-27,CRND0103-2015-AK_Fairbanks_11_NE.txt,86.8,82.2,85.1
57139-02-28,CRND0103-2015-AK_Fairbanks_11_NE.txt,83.4,78.9,81.4
57139-03-01,CRND0103-2015-AK_Fairbanks_11_NE.txt,83.5,79.6,82
57139-03-02,CRND0103-2015-AK_Fairbanks_11_NE.txt,79.6,76.6,77.4
57139-03-03,CRND0103-2015-AK_Fairbanks_11_NE.txt,77.1,72.5,74.4
57139-03-04,CRND0103-2015-AK_Fairbanks_11_NE.txt,73,69.2,71.6
57139-03-05,CRND0103-2015-AK_Fairbanks_11_NE.txt,75.4,69.2,72.5
57139-03-06,CRND0103-2015-AK_Fairbanks_11_NE.txt,76.6,72.8,74.9
57139-03-07,CRND0103-2015-AK_Fairbanks_11_NE.txt,78.1,75,76.4
57139-03-08,CRND0103-2015-AK_Fairbanks_11_NE.txt,76,72.1,74
57139-03-09,CRND0103-2015-AK_Fairbanks_11_NE.txt,79.2,71.6,75.7
57139-03-10,CRND0103-2015-AK_Fairbanks_11_NE.txt,81.2,75.5,78.7
57139-05-19,CRND0103-2015-AK_Fairbanks_11_NE.txt,87.4,42.7,73.7
57139-05-20,CRND0103-2015-AK_Fairbanks_11_NE.txt,83.8,61.9,75.6
57139-05-21,CRND0103-2015-AK_Fairbanks_11_NE.txt,80.8,72.2,76.6
57139-05-22,CRND0103-2015-AK_Fairbanks_11_NE.txt,80.1,73.7,76.5
57139-05-23,CRND0103-2015-AK_Fairbanks_11_NE.txt,78,25.7,46.5
57139-05-24,CRND0103-2015-AK_Fairbanks_11_NE.txt,71.9,42,59.2
57139-05-25,CRND0103-2015-AK_Fairbanks_11_NE.txt,56.2,37.7,43
57139-05-26,CRND0103-2015-AK_Fairbanks_11_NE.txt,41.9,31.4,35.8
57139-05-27,CRND0103-2015-AK_Fairbanks_11_NE.txt,51.5,29.1,42.2
57139-05-28,CRND0103-2015-AK_Fairbanks_11_NE.txt,58.4,35.1,47.8
57139-05-29,CRND0103-2015-AK_Fairbanks_11_NE.txt,86,55,68.4
57139-05-30,CRND0103-2015-AK_Fairbanks_11_NE.txt,84.1,62.3,77.1
57139-05-31,CRND0103-2015-AK_Fairbanks_11_NE.txt,85.9,66.9,79.9
57139-06-01,CRND0103-2015-AK_Fairbanks_11_NE.txt,86.4,69.7,80.8
57139-06-02,CRND0103-2015-AK_Fairbanks_11_NE.txt,86,53,74.5
57139-06-03,CRND0103-2015-AK_Fairbanks_11_NE.txt,64.4,33.4,43.1
57139-06-04,CRND0103-2015-AK_Fairbanks_11_NE.txt,78.5,41,60.9
57139-06-05,CRND0103-2015-AK_Fairbanks_11_NE.txt,84.7,58.8,68.7
57139-06-06,CRND0103-2015-AK_Fairbanks_11_NE.txt,79.9,51.2,69.3
57139-06-07,CRND0103-2015-AK_Fairbanks_11_NE.txt,65.1,46.9,56.4
57139-06-08,CRND0103-2015-AK_Fairbanks_11_NE.txt,92.3,34.8,50.8
57139-06-09,CRND0103-2015-AK_Fairbanks_11_NE.txt,95.9,63.3,83
57139-06-10,CRND0103-2015-AK_Fairbanks_11_NE.txt,96.2,69.9,86
57139-06-11,CRND0103-2015-AK_Fairbanks_11_NE.txt,96,81.1,90
57139-06-12,CRND0103-2015-AK_Fairbanks_11_NE.txt,94.1,77.1,85.9
57139-06-13,CRND0103-2015-AK_Fairbanks_11_NE.txt,90.6,72.6,83.1
57139-06-14,CRND0103-2015-AK_Fairbanks_11_NE.txt,86.2,53,70.2
57139-06-15,CRND0103-2015-AK_Fairbanks_11_NE.txt,93.1,57.1,74.3
57139-08-27,CRND0103-2015-AK_Fairbanks_11_NE.txt,82.5,46.4,64.1
57139-08-28,CRND0103-2015-AK_Fairbanks_11_NE.txt,55.9,19.7,34.3
57139-08-29,CRND0103-2015-AK_Fairbanks_11_NE.txt,93.3,31.5,61
57139-08-30,CRND0103-2015-AK_Fairbanks_11_NE.txt,93.6,67.5,76.9
57139-08-31,CRND0103-2015-AK_Fairbanks_11_NE.txt,95.6,69.4,87.4
57139-09-01,CRND0103-2015-AK_Fairbanks_11_NE.txt,91.7,67.8,80.4
57139-09-02,CRND0103-2015-AK_Fairbanks_11_NE.txt,95.1,76.4,87.1
57139-09-03,CRND0103-2015-AK_Fairbanks_11_NE.txt,88.3,67.5,78.4
57139-09-04,CRND0103-2015-AK_Fairbanks_11_NE.txt,82.4,67,76.8
57139-09-05,CRND0103-2015-AK_Fairbanks_11_NE.txt,76.5,60.3,71.9
57139-09-06,CRND0103-2015-AK_Fairbanks_11_NE.txt,76.8,46.6,64.5
57139-09-07,CRND0103-2015-AK_Fairbanks_11_NE.txt,78.1,54.6,69
57139-09-08,CRND0103-2015-AK_Fairbanks_11_NE.txt,76.6,57.7,70.3
57139-09-09,CRND0103-2015-AK_Fairbanks_11_NE.txt,75.9,51.2,69.3
57139-09-10,CRND0103-2015-AK_Fairbanks_11_NE.txt,69.2,39.8,49.6
57139-09-11,CRND0103-2015-AK_Fairbanks_11_NE.txt,61.2,39.6,48.2
57139-09-12,CRND0103-2015-AK_Fairbanks_11_NE.txt,91,32.7,58.3
57139-09-13,CRND0103-2015-AK_Fairbanks_11_NE.txt,55.2,25.6,39.2
57139-09-14,CRND0103-2015-AK_Fairbanks_11_NE.txt,63.9,35.9,47.7
57139-09-15,CRND0103-2015-AK_Fairbanks_11_NE.txt,63.1,32.9,47.7
57139-09-16,CRND0103-2015-AK_Fairbanks_11_NE.txt,59.5,32.6,43.9
57139-09-17,CRND0103-2015-AK_Fairbanks_11_NE.txt,71.6,44,58.7
57139-09-18,CRND0103-2015-AK_Fairbanks_11_NE.txt,82.7,35,58.5
57139-09-19,CRND0103-2015-AK_Fairbanks_11_NE.txt,61.5,35.1,48.5
57139-09-20,CRND0103-2015-AK_Fairbanks_11_NE.txt,54.2,22.6,37
57139-09-21,CRND0103-2015-AK_Fairbanks_11_NE.txt,49.2,22,36.1
57139-09-22,CRND0103-2015-AK_Fairbanks_11_NE.txt,65.6,39.1,51.2
57139-09-23,CRND0103-2015-AK_Fairbanks_11_NE.txt,68.3,18.6,42.8
57139-09-24,CRND0103-2015-AK_Fairbanks_11_NE.txt,52.3,28.2,38.1
57139-09-25,CRND0103-2015-AK_Fairbanks_11_NE.txt,58.4,25.3,40.4
57139-09-26,CRND0103-2015-AK_Fairbanks_11_NE.txt,78.9,35.2,53.4
57139-12-05,CRND0103-2015-AK_Fairbanks_11_NE.txt,92.2,39.1,66.6
57139-12-06,CRND0103-2015-AK_Fairbanks_11_NE.txt,83.6,60.7,71.9
57139-12-07,CRND0103-2015-AK_Fairbanks_11_NE.txt,87.6,52.5,68.5
57139-12-08,CRND0103-2015-AK_Fairbanks_11_NE.txt,88.1,51.8,68
57139-12-09,CRND0103-2015-AK_Fairbanks_11_NE.txt,83,45.6,63.9
57139-12-10,CRND0103-2015-AK_Fairbanks_11_NE.txt,62.8,36.2,48.6
57139-12-11,CRND0103-2015-AK_Fairbanks_11_NE.txt,59.9,29.7,41.4
57139-12-12,CRND0103-2015-AK_Fairbanks_11_NE.txt,59,22.8,39.3
57139-12-13,CRND0103-2015-AK_Fairbanks_11_NE.txt,59.6,21.5,36.7
57139-12-14,CRND0103-2015-AK_Fairbanks_11_NE.txt,67.8,23.9,42.5
57139-12-15,CRND0103-2015-AK_Fairbanks_11_NE.txt,94.1,59.1,80.9
57139-12-16,CRND0103-2015-AK_Fairbanks_11_NE.txt,93.7,53.9,77.4
57139-12-17,CRND0103-2015-AK_Fairbanks_11_NE.txt,87.4,42.3,64.9
57139-12-18,CRND0103-2015-AK_Fairbanks_11_NE.txt,74.1,28.3,50.7
57139-12-19,CRND0103-2015-AK_Fairbanks_11_NE.txt,51.9,22,35.1
57139-12-20,CRND0103-2015-AK_Fairbanks_11_NE.txt,59.6,31,37.4
57139-12-21,CRND0103-2015-AK_Fairbanks_11_NE.txt,60.8,21.1,40.6
57139-12-22,CRND0103-2015-AK_Fairbanks_11_NE.txt,40.4,25.6,30.2
57139-12-23,CRND0103-2015-AK_Fairbanks_11_NE.txt,54.8,23,33.2
57139-12-24,CRND0103-2015-AK_Fairbanks_11_NE.txt,81.8,21.2,40.5
57139-12-25,CRND0103-2015-AK_Fairbanks_11_NE.txt,81.2,34.1,52
57139-12-26,CRND0103-2015-AK_Fairbanks_11_NE.txt,61.5,16.2,33.1
57139-12-27,CRND0103-2015-AK_Fairbanks_11_NE.txt,39.8,16.1,24.9
57139-12-28,CRND0103-2015-AK_Fairbanks_11_NE.txt,48.3,16.4,28.2
57139-12-29,CRND0103-2015-AK_Fairbanks_11_NE.txt,60.5,19.4,37
57139-12-30,CRND0103-2015-AK_Fairbanks_11_NE.txt,60.5,27.5,40.9
57139-12-31,CRND0103-2015-AK_Fairbanks_11_NE.txt,49.2,22.2,37.5
57140-01-01,CRND0103-2015-AK_Fairbanks_11_NE.txt,61.1,33.9,46.3
57140-01-02,CRND0103-2015-AK_Fairbanks_11_NE.txt,61.3,31.9,46.6
57140-01-03,CRND0103-2015-AK_Fairbanks_11_NE.txt,71.9,34.2,50.2
57140-03-14,CRND0103-2015-AK_Fairbanks_11_NE.txt,70.4,36.2,53.6
57140-03-15,CRND0103-2015-AK_Fairbanks_11_NE.txt,78.6,25.5,51.3
57140-03-16,CRND0103-2015-AK_Fairbanks_11_NE.txt,56.4,23.9,36.7
57140-03-17,CRND0103-2015-AK_Fairbanks_11_NE.txt,40.6,19.7,28.6
57140-03-18,CRND0103-2015-AK_Fairbanks_11_NE.txt,51.9,19.9,33.4
57140-03-19,CRND0103-2015-AK_Fairbanks_11_NE.txt,64.8,19.5,36.2
57140-03-20,CRND0103-2015-AK_Fairbanks_11_NE.txt,51.7,24.4,33.1
57140-03-21,CRND0103-2015-AK_Fairbanks_11_NE.txt,54.9,28.3,38
57140-03-22,CRND0103-2015-AK_Fairbanks_11_NE.txt,91.6,34.3,58.2
57140-03-23,CRND0103-2015-AK_Fairbanks_11_NE.txt,95,25.9,57.7
57140-03-24,CRND0103-2015-AK_Fairbanks_11_NE.txt,68.1,25.9,47.1
57140-03-25,CRND0103-2015-AK_Fairbanks_11_NE.txt,77,31.9,52.9
57140-03-26,CRND0103-2015-AK_Fairbanks_11_NE.txt,63.6,18.7,35.3
57140-03-27,CRND0103-2015-AK_Fairbanks_11_NE.txt,54,19.5,33
57140-03-28,CRND0103-2015-AK_Fairbanks_11_NE.txt,52.6,11.1,28
57140-03-29,CRND0103-2015-AK_Fairbanks_11_NE.txt,49.1,19.7,30.1
57140-03-30,CRND0103-2015-AK_Fairbanks_11_NE.txt,54.7,13.2,29.9
57140-03-31,CRND0103-2015-AK_Fairbanks_11_NE.txt,46.3,10.8,25.5
57140-04-01,CRND0103-2015-AK_Fairbanks_11_NE.txt,53.3,22.3,38.2
57140-04-02,CRND0103-2015-AK_Fairbanks_11_NE.txt,49.3,11.9,31.1
57140-04-03,CRND0103-2015-AK_Fairbanks_11_NE.txt,57.9,21.8,35.8
